Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2022.0,10.0,4.0,14.3,13.2,13.4,13.4,,,,,
Bukit Panjang,2022.0,10.0,5.0,64.4,19.8,34.6,59.0,,,,,
Bukit Panjang,2022.0,10.0,6.0,33.2,22.4,29.0,31.4,,,,,
Bukit Panjang,2022.0,10.0,7.0,13.0,5.8,9.2,10.0,,,,,
Bukit Panjang,2022.0,10.0,8.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,10.0,9.0,3.8,3.8,3.8,3.8,,,,,
Bukit Panjang,2022.0,10.0,10.0,7.8,2.2,3.2,5.6,,,,,
Bukit Panjang,2022.0,10.0,11.0,6.2,2.8,3.2,5.6,,,,,
Bukit Panjang,2022.0,10.0,12.0,37.2,35.4,35.6,37.0,,,,,
Bukit Panjang,2022.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,16.0,40.0,12.6,18.2,21.8,,,,,
Bukit Panjang,2022.0,10.0,17.0,26.4,20.6,25.6,26.2,,,,,
Bukit Panjang,2022.0,10.0,18.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,19.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,20.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,21.0,23.4,14.0,18.2,22.0,,,,,
Bukit Panjang,2022.0,10.0,22.0,3.0,1.6,2.2,2.4,,,,,
Bukit Panjang,2022.0,10.0,23.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,10.0,24.0,0.4,0.2,0.4,0.4,,,,,
Bukit Panjang,2022.0,10.0,25.0,23.2,11.6,15.8,18.4,,,,,
Bukit Panjang,2022.0,10.0,26.0,14.6,9.2,11.4,13.4,,,,,
Bukit Panjang,2022.0,10.0,27.0,2.6,2.2,2.2,2.6,,,,,
Bukit Panjang,2022.0,10.0,28.0,1.8,0.8,0.8,1.0,,,,,
Bukit Panjang,2022.0,10.0,29.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,10.0,30.0,65.8,39.8,46.8,65.0,,,,,
Bukit Panjang,2022.0,10.0,31.0,4.8,7.4,47.2,56.2,,,,,
Bukit Panjang,2022.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,11.0,2.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,11.0,3.0,3.6,2.0,2.4,3.2,,,,,
Bukit Panjang,2022.0,11.0,4.0,20.8,12.4,13.4,13.4,,,,,
Bukit Panjang,2022.0,11.0,5.0,19.2,15.2,20.4,21.0,,,,,
Bukit Panjang,2022.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,11.0,7.0,14.0,4.8,7.6,11.4,,,,,
Bukit Panjang,2022.0,11.0,8.0,23.0,11.0,17.2,22.4,,,,,
Bukit Panjang,2022.0,11.0,9.0,0.4,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,11.0,10.0,20.4,12.8,12.8,12.8,,,,,
Bukit Panjang,2022.0,11.0,11.0,4.0,3.8,4.0,4.0,,,,,
Bukit Panjang,2022.0,11.0,12.0,12.0,3.8,6.6,7.4,,,,,
Bukit Panjang,2022.0,11.0,13.0,10.8,5.4,9.2,10.2,,,,,
Bukit Panjang,2022.0,11.0,14.0,36.4,22.0,27.4,34.2,,,,,
Bukit Panjang,2022.0,11.0,15.0,6.6,4.4,5.8,6.4,,,,,
Bukit Panjang,2022.0,11.0,16.0,3.0,1.2,1.6,2.2,,,,,
Bukit Panjang,2022.0,11.0,17.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,11.0,18.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,11.0,19.0,8.2,2.2,3.6,4.6,,,,,
Bukit Panjang,2022.0,11.0,20.0,1.6,1.0,1.4,1.4,,,,,
Bukit Panjang,2022.0,11.0,21.0,3.2,2.6,3.2,3.2,,,,,
Bukit Panjang,2022.0,11.0,22.0,1.0,1.0,1.0,1.0,,,,,
Bukit Panjang,2022.0,11.0,23.0,7.4,6.0,6.2,7.2,,,,,
Bukit Panjang,2022.0,11.0,24.0,37.0,22.0,37.0,37.0,,,,,
Bukit Panjang,2022.0,11.0,25.0,8.8,15.6,37.6,43.4,,,,,
Bukit Panjang,2022.0,11.0,26.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,11.0,27.0,1.2,0.6,0.6,0.8,,,,,
Bukit Panjang,2022.0,11.0,28.0,26.8,23.4,25.2,26.4,,,,,
Bukit Panjang,2022.0,11.0,29.0,44.4,32.4,44.2,44.4,,,,,
Bukit Panjang,2022.0,11.0,30.0,39.2,31.2,35.8,38.0,,,,,
Bukit Panjang,2022.0,12.0,1.0,15.4,12.2,14.2,14.4,,,,,
Bukit Panjang,2022.0,12.0,2.0,8.8,5.4,6.4,7.2,,,,,
Bukit Panjang,2022.0,12.0,3.0,1.8,1.2,1.6,1.6,,,,,
Bukit Panjang,2022.0,12.0,4.0,12.4,8.8,10.4,12.0,,,,,
Bukit Panjang,2022.0,12.0,5.0,8.0,4.2,4.4,4.4,,,,,
Bukit Panjang,2022.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,7.0,2.8,2.8,2.8,2.8,,,,,
Bukit Panjang,2022.0,12.0,8.0,9.2,6.8,8.4,9.0,,,,,
Bukit Panjang,2022.0,12.0,9.0,3.6,2.4,2.8,2.8,,,,,
Bukit Panjang,2022.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,11.0,48.8,17.4,28.0,42.8,,,,,
Bukit Panjang,2022.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,13.0,9.0,4.2,4.2,5.6,,,,,
Bukit Panjang,2022.0,12.0,14.0,1.6,0.8,1.2,1.2,,,,,
Bukit Panjang,2022.0,12.0,15.0,3.0,0.6,0.8,1.2,,,,,
Bukit Panjang,2022.0,12.0,16.0,10.6,8.0,8.0,10.2,,,,,
Bukit Panjang,2022.0,12.0,17.0,26.6,20.6,25.4,26.4,,,,,
Bukit Panjang,2022.0,12.0,18.0,6.8,6.8,6.8,6.8,,,,,
Bukit Panjang,2022.0,12.0,19.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,20.0,22.4,10.0,16.2,22.0,,,,,
Bukit Panjang,2022.0,12.0,21.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,12.0,22.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,23.0,13.2,10.4,10.4,10.4,,,,,
Bukit Panjang,2022.0,12.0,24.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2022.0,12.0,25.0,2.6,2.6,2.6,2.6,,,,,
Bukit Panjang,2022.0,12.0,26.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,27.0,1.0,0.8,0.8,0.8,,,,,
Bukit Panjang,2022.0,12.0,28.0,0.8,0.8,0.8,0.8,,,,,
Bukit Panjang,2022.0,12.0,29.0,0.6,0.4,0.4,0.4,,,,,
Bukit Panjang,2022.0,12.0,30.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2022.0,12.0,31.0,1.4,1.4,1.4,1.4,,,,,
Bukit Panjang,2023.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,3.0,3.4,3.0,3.0,3.4,,,,,
Bukit Panjang,2023.0,1.0,4.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2023.0,1.0,5.0,4.0,3.6,3.6,3.8,,,,,
Bukit Panjang,2023.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,8.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,9.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,10.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,11.0,0.8,0.6,0.8,0.8,,,,,
Bukit Panjang,2023.0,1.0,12.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,13.0,0.8,0.6,0.6,0.6,,,,,
Bukit Panjang,2023.0,1.0,14.0,1.6,0.4,0.8,1.0,,,,,
Bukit Panjang,2023.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,16.0,0.2,0.2,0.2,0.2,,,,,
Bukit Panjang,2023.0,1.0,17.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,18.0,0.0,0.0,0.0,0.0,,,,,
Bukit Panjang,2023.0,1.0,19.0,1.8,0.6,0.8,1.0,,,,,
Bukit Panjang,2023.0,1.0,20.0,6.6,1.8,1.8,3.0,,,,,
Bukit Panjang,2023.0,1.0,21.0,0.0,0.0,0.2,0.4,,,,,
